signal,target,mrate5,mrate10,mrate_avg,mrate_diff,red_v_rate3,red_v_rate5,red_v_rate10,rate_diff_5_10,rate_diff_3_10,rate_sum_5_10,rate_sum_3_10,ma10_20,ma5_10,ma5_20,ma_desc,ma_score
1.0,1,0.6,0.5,0.55,0.1,68.6978,47.8566,48.4955,-0.6389,20.2023,55.4589,27.6266,0.8262,-1.6583,-0.8458,-0.4183,1.0
1.0,2,0.2,0.4,0.3,-0.2,30.7058,21.3948,35.5715,-14.1767,-4.8657,46.4258,32.3481,-1.8135,-1.3553,-3.1442,-1.5803,0.0
1.0,2,0.4,0.5,0.45,-0.1,53.614,29.2607,46.1141,-16.8534,7.4999,34.4333,18.7926,3.6869,-1.3917,2.2439,1.139,2.5
1.0,3,0.8,0.4,0.6,0.4,100.0,78.4903,23.4821,55.0082,76.5179,29.9172,16.3585,-1.4909,-1.3003,-2.7718,-1.3924,1.5
1.0,3,0.4,0.3,0.35,0.1,81.1705,53.8502,31.9918,21.8584,49.1788,46.1229,30.5989,2.0268,-1.2579,0.7434,0.3802,2.0
1.0,1,0.6,0.7,0.65,-0.1,100.0,32.8127,47.0745,-14.2618,52.9255,70.3706,23.0905,-2.5113,-6.3429,-8.6949,-4.4006,0.5
1.0,2,0.4,0.5,0.45,-0.1,61.7904,48.0887,36.9446,11.144,24.8457,27.0486,21.0507,-6.448,-1.1161,-7.4922,-3.7701,0.0
1.0,2,0.4,0.4,0.4,0.0,62.1047,48.362,42.9505,5.4115,19.1541,62.5673,48.7223,2.7387,-3.0605,-0.4055,-0.1748,2.0
1.0,3,0.4,0.5,0.45,-0.1,26.5145,33.4031,46.0944,-12.6914,-19.58,52.9234,29.6077,4.9348,-1.2791,3.5926,1.8174,3.5
1.0,1,0.2,0.3,0.25,-0.1,29.5098,15.3906,27.8952,-12.5046,1.6146,59.5793,31.0731,-2.3332,-3.8179,-6.062,-3.0607,0.0
1.0,2,0.2,0.2,0.2,0.0,35.9054,19.6774,17.0345,2.6428,18.8709,54.5775,29.9103,-6.3816,-4.2614,-10.371,-5.2761,0.0
1.0,1,0.6,0.3,0.45,0.3,30.5394,63.7712,29.7669,34.0043,0.7725,46.6776,24.3458,-7.2491,-2.3098,-9.3915,-4.7515,0.0
1.0,3,0.4,0.5,0.45,-0.1,36.4489,45.7368,55.965,-10.2282,-19.5162,43.2849,29.537,-5.9694,-3.1194,-8.9025,-4.5133,0.0
1.0,2,0.4,0.4,0.4,0.0,33.0858,37.5926,37.3805,0.2121,-4.2947,39.9757,20.5802,1.099,-2.0399,-0.9633,-0.4742,2.0
1.0,1,0.2,0.4,0.3,-0.2,23.689,13.7582,39.5937,-25.8355,-15.9048,44.9063,26.081,-1.3721,-2.8214,-4.1547,-2.0903,0.0
1.0,2,0.2,0.2,0.2,0.0,21.4138,12.4397,13.0745,-0.6347,8.3393,51.8593,30.1262,-3.663,-1.8029,-5.3998,-2.7219,0.0
1.0,3,0.4,0.3,0.35,0.1,-0.0,27.6289,19.8327,7.7962,-19.8327,47.6747,34.5027,-3.9583,-1.8433,-5.7286,-2.8886,0.0
1.0,2,0.4,0.5,0.45,-0.1,62.625,33.9833,54.8696,-20.8864,7.7554,33.9128,18.4027,0.5085,-1.6888,-1.189,-0.5916,1.5
1.0,3,0.4,0.4,0.4,0.0,35.3183,37.6072,36.6604,0.9468,-1.3421,67.4088,52.8925,-2.7284,-4.0831,-6.7002,-3.3872,0.0
1.0,3,0.8,0.6,0.7,0.2,70.0289,84.1121,55.6875,28.4246,14.3413,38.8783,20.6096,-5.2995,-0.8997,-6.1516,-3.0917,2.0
1.0,3,0.4,0.3,0.35,0.1,52.8864,52.6069,36.0586,16.5483,16.8278,42.1383,27.0825,0.3644,-2.0891,-1.7324,-0.8636,2.5
1.0,2,0.4,0.6,0.5,-0.2,75.3659,45.48,64.7578,-19.2778,10.608,43.9378,26.5145,-0.3471,-2.2251,-2.5644,-1.2848,0.5
1.0,1,0.4,0.4,0.4,0.0,28.6848,45.9816,45.7211,0.2606,-17.0363,48.0561,29.1288,-1.6407,-0.1991,-1.8366,-0.9194,0.0
1.0,1,0.4,0.4,0.4,0.0,47.2991,44.5707,53.0168,-8.4461,-5.7177,44.3578,23.7107,-1.8457,-1.4537,-3.2726,-1.6452,0.5
1.0,2,0.6,0.4,0.5,0.2,56.2703,48.6974,36.2619,12.4355,20.0084,56.3389,28.1956,-2.7931,-1.7461,-4.4904,-2.2615,0.0
1.0,3,0.6,0.5,0.55,0.1,70.2504,53.847,46.7925,7.0545,23.4579,45.4867,25.2543,-2.9826,-2.4017,-5.3127,-2.6802,0.0
1.0,1,0.6,0.5,0.55,0.1,60.1311,75.9571,50.5867,25.3705,9.5444,43.9127,26.4814,-3.0921,-0.0497,-3.1402,-1.5706,2.0
1.0,2,0.6,0.5,0.55,0.1,100.0,47.0681,51.4463,-4.3782,48.5537,39.9189,18.789,-0.2774,-2.4603,-2.7308,-1.3677,1.5
1.0,1,0.4,0.4,0.4,0.0,60.0853,35.7522,39.7241,-3.9719,20.3611,45.5785,27.1203,-0.1237,-1.3141,-1.4362,-0.7186,0.5
1.0,3,0.2,0.2,0.2,0.0,-0.0,24.5301,19.3748,5.1553,-19.3748,49.1435,29.5703,-1.6793,-0.7219,-2.3892,-1.1986,0.0
1.0,3,0.2,0.3,0.25,-0.1,26.8703,16.3628,26.7749,-10.4121,0.0954,45.3155,27.595,-2.28,-1.7707,-4.0103,-2.0186,0.0
1.0,1,0.2,0.4,0.3,-0.2,42.0561,24.3976,52.1675,-27.7699,-10.1115,29.0284,16.84,-2.023,-3.4792,-5.4318,-2.7394,0.5
1.0,1,0.2,0.2,0.2,0.0,-0.0,16.7787,36.7945,-20.0158,-36.7945,46.7446,31.1536,-4.6081,-2.1761,-6.684,-3.3754,0.0
1.0,3,0.4,0.3,0.35,0.1,30.3716,33.0008,25.9381,7.0627,4.4335,56.4623,47.813,-5.9128,-4.2101,-9.874,-5.02,0.0
1.0,3,0.6,0.4,0.5,0.2,22.8688,55.2951,32.9151,22.38,-10.0463,53.1813,30.8237,-5.8354,-1.1908,-6.9568,-3.5016,1.5
1.0,3,0.4,0.3,0.35,0.1,71.7699,43.2254,33.8279,9.3975,37.942,52.2135,31.4471,0.0879,-1.6275,-1.5411,-0.7701,2.0
1.0,3,0.6,0.5,0.55,0.1,100.0,61.526,47.4446,14.0815,52.5554,49.9403,30.7263,0.5962,-1.4874,-0.9,-0.4471,2.5
1.0,3,0.2,0.4,0.3,-0.2,20.9697,17.5336,27.4636,-9.93,-6.4939,74.3711,62.1848,-0.936,-2.6329,-3.5442,-1.7803,0.0
1.0,3,0.6,0.5,0.55,0.1,68.0135,52.9014,49.493,3.4084,18.5205,44.3694,22.079,-1.0202,-1.6773,-2.6804,-1.3459,1.5
1.0,1,0.4,0.4,0.4,0.0,74.2124,39.1777,42.9729,-3.7952,31.2396,36.9748,19.5194,1.8564,-1.5019,0.3265,0.1726,2.0
1.0,3,0.6,0.7,0.65,-0.1,49.3804,48.8354,65.0102,-16.1748,-15.6298,51.5821,28.3125,-1.3997,-0.8689,-2.2564,-1.1323,0.0
1.0,2,0.6,0.6,0.6,0.0,30.6332,43.3591,53.7352,-10.3761,-23.1019,61.6146,50.3109,-0.6658,-1.7217,-2.3761,-1.1918,2.5
1.0,3,0.4,0.3,0.35,0.1,33.8827,40.3436,29.4582,10.8854,4.4245,50.9656,28.1507,0.0425,-2.9661,-2.9249,-1.462,1.5
1.0,2,0.4,0.5,0.45,-0.1,71.8832,41.2334,59.2108,-17.9774,12.6724,38.3024,21.9709,2.441,-1.8496,0.5463,0.2882,2.0
1.0,1,0.0,0.2,0.1,-0.2,-0.0,-0.0,24.0574,-24.0574,-24.0574,43.2288,27.9097,-1.9946,-1.853,-3.8106,-1.9176,0.0
1.0,1,0.0,0.1,0.05,-0.1,-0.0,-0.0,7.6084,-7.6084,-7.6084,57.6946,37.7791,-3.4703,-1.9144,-5.3183,-2.6813,0.0
1.0,3,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,61.0469,42.7122,-3.9999,-2.5955,-6.4915,-3.2804,0.0
1.0,3,0.2,0.1,0.15,0.1,36.2571,20.359,12.3112,8.0478,23.9459,60.4707,33.9553,-4.2443,-2.7146,-6.8436,-3.4602,0.5
1.0,3,0.4,0.2,0.3,0.2,74.571,46.7981,24.7557,22.0424,49.8153,52.8989,33.1975,-4.3346,-2.1998,-6.4391,-3.2513,0.0
1.0,2,0.8,0.7,0.75,0.1,100.0,70.9818,76.3412,-5.3594,23.6588,67.5207,36.6641,-3.5336,-5.4258,-8.7677,-4.4478,1.5
1.0,2,0.6,0.6,0.6,0.0,52.2481,53.9855,45.5986,8.3869,6.6495,42.4647,26.7276,-1.9163,-2.8449,-4.7067,-2.3715,1.5
1.0,2,0.4,0.5,0.45,-0.1,30.1235,36.4278,52.6993,-16.2715,-22.5758,39.771,25.4688,2.5136,-2.3354,0.1195,0.0793,3.0
1.0,2,0.4,0.4,0.4,0.0,38.5467,42.0907,37.1698,4.921,1.3769,42.7782,19.5644,0.0137,-0.6389,-0.6253,-0.3126,3.5
1.0,1,0.4,0.6,0.5,-0.2,34.4362,34.9125,61.7334,-26.8209,-27.2973,42.9983,25.2072,0.7057,-1.9294,-1.2373,-0.6141,1.5
1.0,3,0.6,0.5,0.55,0.1,61.0567,55.5753,47.6097,7.9657,13.447,56.2398,37.2689,-1.3164,-1.0501,-2.3527,-1.181,0.0
1.0,2,0.6,0.7,0.65,-0.1,66.5254,56.4564,69.8661,-13.4097,-3.3407,49.8791,27.3633,1.888,-0.4043,1.4761,0.7406,1.5
1.0,1,0.4,0.2,0.3,0.2,37.2033,36.6811,19.4067,17.2744,17.7966,52.9066,30.6594,0.7429,-1.7668,-1.0371,-0.5142,3.0
1.0,1,0.2,0.3,0.25,-0.1,35.7277,18.5539,25.4319,-6.878,10.2958,75.9181,39.4254,-3.2508,-4.6885,-7.7869,-3.9442,0.0
1.0,2,0.4,0.5,0.45,-0.1,29.5315,29.5492,44.3234,-14.7742,-14.7919,43.1341,27.8469,-5.6425,-1.4547,-7.0151,-3.5349,0.0
1.0,3,0.8,0.6,0.7,0.2,67.3681,80.5797,54.5718,26.0079,12.7964,51.2251,30.4858,-4.3033,-0.7907,-5.06,-2.5413,1.0
1.0,2,0.6,0.5,0.55,0.1,67.2328,61.1617,42.043,19.1188,25.1899,37.7541,23.7338,2.8045,-0.3214,2.4741,1.2401,3.5
1.0,2,0.6,0.4,0.5,0.2,30.3464,58.1599,37.884,20.2759,-7.5376,44.3873,26.6629,0.1407,-0.3999,-0.2597,-0.1297,3.0
1.0,2,0.4,0.5,0.45,-0.1,61.4914,37.393,47.0718,-9.6788,14.4196,44.6666,27.1619,-0.3024,-1.3273,-1.6257,-0.8142,0.0
1.0,1,0.6,0.4,0.5,0.2,22.1617,53.7644,35.1608,18.6036,-12.9991,47.1936,28.0328,-0.9948,-0.8353,-1.8218,-0.9136,0.0
1.0,2,0.8,0.5,0.65,0.3,59.9285,77.4747,35.8156,41.6591,24.1128,34.9964,19.6724,-2.1596,-1.3213,-3.4524,-1.7357,1.5
1.0,1,0.6,0.5,0.55,0.1,43.7854,59.2059,39.9651,19.2409,3.8204,42.1297,30.5729,-2.7886,-0.5529,-3.3261,-1.6682,2.0
1.0,1,0.2,0.3,0.25,-0.1,38.8199,24.4314,34.1701,-9.7386,4.6499,45.8968,28.8853,-1.7882,-0.502,-2.2812,-1.1436,1.0
1.0,2,0.2,0.3,0.25,-0.1,43.7264,20.7206,28.5049,-7.7843,15.2215,62.5172,29.6249,-2.3179,-3.9798,-6.2055,-3.1335,0.5
1.0,2,0.4,0.2,0.3,0.2,26.1374,47.1814,17.7941,29.3873,8.3433,37.7143,15.047,-3.7898,0.4324,-3.3738,-1.6814,1.5
1.0,1,0.6,0.5,0.55,0.1,54.2541,42.6766,46.5012,-3.8246,7.7529,49.8812,25.088,0.2931,-4.7775,-4.4984,-2.2445,1.5
1.0,2,0.4,0.4,0.4,0.0,34.3489,39.3172,32.7265,6.5906,1.6223,46.9764,30.4519,-4.9656,-2.2841,-7.1363,-3.6059,0.0
1.0,3,0.6,0.5,0.55,0.1,62.4279,52.8383,44.2716,8.5667,18.1563,53.2317,26.0547,-6.0201,-2.1485,-8.0392,-4.0627,0.0
1.0,3,0.2,0.3,0.25,-0.1,41.6777,23.2881,30.0571,-6.769,11.6206,49.2655,27.5279,-0.1751,-0.5402,-0.7143,-0.3575,0.5
1.0,2,0.6,0.4,0.5,0.2,81.9011,75.9468,50.1649,25.7819,31.7362,53.0832,35.4846,-0.7144,-0.3585,-1.0703,-0.536,2.5
1.0,3,0.4,0.3,0.35,0.1,-0.0,30.2377,22.6819,7.5558,-22.6819,45.7618,31.9245,-1.8794,-1.8791,-3.7232,-1.8734,0.0
1.0,2,0.4,0.3,0.35,0.1,67.2439,28.6309,31.1261,-2.4952,36.1178,52.5148,22.3596,-0.0638,-2.3117,-2.374,-1.1875,0.5
1.0,2,0.4,0.5,0.45,-0.1,71.483,43.028,53.3228,-10.2948,18.1603,45.4146,27.3365,-0.975,-0.8789,-1.8453,-0.9255,1.5
1.0,2,0.2,0.3,0.25,-0.1,21.1165,11.2869,27.0587,-15.7718,-5.9422,46.9772,25.1096,-1.1688,-1.638,-2.7876,-1.4002,0.5
1.0,2,0.4,0.4,0.4,0.0,35.9459,35.9215,36.8395,-0.918,-0.8937,51.3731,32.4786,-0.7814,-1.378,-2.1486,-1.0779,0.0
1.0,3,0.6,0.5,0.55,0.1,42.6295,51.1393,44.4533,6.686,-1.8238,56.0646,33.3009,-1.8215,-0.674,-2.4832,-1.2457,0.0
1.0,3,0.2,0.2,0.2,0.0,20.0447,12.0016,14.5579,-2.5563,5.4868,44.1902,26.4585,-0.5164,-1.3476,-1.8571,-0.9309,0.5
1.0,2,0.6,0.6,0.6,0.0,100.0,47.5135,50.8131,-3.2996,49.1869,36.0983,17.1515,-0.0315,-2.1537,-2.1845,-1.0925,1.5
1.0,2,0.6,0.6,0.6,0.0,100.0,64.6055,62.0187,2.5868,37.9813,50.7555,32.7908,-0.9713,-0.907,-1.8695,-0.9377,1.5
1.0,2,0.8,0.6,0.7,0.2,55.7851,73.3938,58.4453,14.9486,-2.6602,53.097,31.9509,-0.9487,-1.1223,-2.0603,-1.0337,0.0
1.0,2,0.6,0.6,0.6,0.0,57.2719,50.7111,56.578,-5.8669,0.6939,50.252,23.5177,-1.2355,-1.0629,-2.2853,-1.147,0.0
1.0,1,0.6,0.4,0.5,0.2,64.9747,59.3936,35.6787,23.7149,29.296,42.3441,25.8841,1.2019,-1.8586,-0.6791,-0.3321,2.0
1.0,3,0.4,0.5,0.45,-0.1,22.9339,30.8539,42.8806,-12.0267,-19.9467,57.8598,43.6645,-1.9632,-1.2204,-3.1597,-1.5879,0.0
1.0,3,0.4,0.3,0.35,0.1,24.4189,34.0699,21.327,12.7429,3.0919,42.5904,26.5077,-1.3949,-0.8972,-2.2796,-1.144,0.0
1.0,2,0.8,0.7,0.75,0.1,100.0,75.9579,67.1789,8.779,32.8211,46.093,28.0859,7.5587,-4.2958,2.9382,1.5773,3.0
1.0,3,0.6,0.5,0.55,0.1,31.8614,62.3517,46.4259,15.9258,-14.5645,47.54,26.267,2.5346,0.1615,2.7002,1.3487,3.5
1.0,1,0.4,0.5,0.45,-0.1,67.7044,39.0871,49.3735,-10.2864,18.3309,45.9504,26.5281,0.9792,-1.5802,-0.6165,-0.3031,2.0
1.0,1,0.4,0.3,0.35,0.1,41.0813,42.0789,35.4473,6.6316,5.634,60.545,40.823,-8.9544,-8.1766,-16.3988,-8.4434,0.0
1.0,3,0.2,0.3,0.25,-0.1,7.6404,4.0198,26.1677,-22.1479,-18.5273,48.1237,25.3192,-11.4552,-1.5796,-12.8538,-6.4872,0.0
1.0,3,0.2,0.4,0.3,-0.2,30.3654,19.9898,38.7083,-18.7185,-8.3429,57.3767,37.7715,-4.825,-8.8812,-13.2777,-6.7817,0.0
1.0,3,0.2,0.3,0.25,-0.1,-0.0,13.4217,32.2858,-18.8641,-32.2858,45.4284,29.7915,-1.3334,-1.4003,-2.715,-1.3637,1.0
1.0,3,0.4,0.4,0.4,0.0,28.7598,37.8578,35.8326,2.0252,-7.0728,35.2741,20.8833,0.3477,-0.4207,-0.0744,-0.0367,2.0
1.0,1,0.6,0.6,0.6,0.0,72.673,61.9449,66.4908,-4.546,6.1821,36.4168,24.6549,1.3952,-1.6197,-0.2471,-0.116,3.5
1.0,1,0.4,0.4,0.4,0.0,23.7626,39.6189,38.4706,1.1483,-14.708,53.4843,27.6395,-0.055,0.6923,0.6369,0.3186,3.5
1.0,1,0.4,0.4,0.4,0.0,47.4314,26.0174,36.4494,-10.432,10.982,45.3866,24.8957,-0.5459,-0.2683,-0.8128,-0.4069,1.0
1.0,1,0.6,0.4,0.5,0.2,73.9633,66.6703,32.1753,34.495,41.788,36.2587,23.5003,-2.0723,-2.7118,-4.7279,-2.3827,0.0
1.0,1,0.4,0.5,0.45,-0.1,34.1893,48.9334,48.4978,0.4356,-14.3085,46.0698,24.117,-3.7182,-6.1466,-9.6362,-4.8943,0.0
1.0,2,0.2,0.4,0.3,-0.2,38.5134,19.2398,44.1708,-24.931,-5.6573,54.5411,27.2465,-8.0724,-6.1977,-13.7699,-7.0517,0.0
1.0,2,0.6,0.4,0.5,0.2,71.8074,63.2195,34.3717,28.8479,37.4358,31.4534,20.6306,0.1116,-1.1699,-1.0596,-0.5294,3.0
1.0,2,0.6,0.5,0.55,0.1,34.2513,64.6083,56.4105,8.1977,-22.1593,47.746,25.7011,-0.6744,-0.0388,-0.713,-0.3566,1.0
1.0,1,0.6,0.5,0.55,0.1,72.866,65.1037,54.606,10.4977,18.2601,45.4201,26.8615,-0.4814,-0.8842,-1.3613,-0.6821,1.5
1.0,2,0.2,0.3,0.25,-0.1,-0.0,18.1252,32.7294,-14.6041,-32.7294,46.3663,31.5493,-0.738,-0.1234,-0.8605,-0.4306,0.0
1.0,2,0.2,0.4,0.3,-0.2,12.987,9.143,40.1233,-30.9802,-27.1362,48.5247,34.1619,-1.037,-1.19,-2.2147,-1.1114,0.0
1.0,1,0.6,0.6,0.6,0.0,100.0,58.7224,65.3748,-6.6524,34.6252,54.4872,31.9962,-0.5379,-1.5731,-2.1026,-1.0541,0.5
1.0,1,0.8,0.7,0.75,0.1,66.307,85.0431,70.9483,14.0948,-4.6413,44.2878,19.6601,-0.2583,-1.2343,-1.4894,-0.7458,1.5
1.0,3,0.6,0.6,0.6,0.0,100.0,61.4363,65.0123,-3.576,34.9877,50.2226,30.8549,-1.3773,-1.1297,-2.4914,-1.2509,2.0
1.0,2,0.6,0.6,0.6,0.0,62.8839,56.5952,62.5216,-5.9263,0.3624,32.556,21.8982,0.2284,-0.9387,-0.7125,-0.3555,1.5
1.0,1,0.6,0.4,0.5,0.2,63.1251,56.7735,30.2324,26.5411,32.8927,36.6935,18.4844,2.761,-1.1594,1.5696,0.7955,3.0
1.0,2,0.4,0.6,0.5,-0.2,68.6153,37.5183,58.5716,-21.0533,10.0437,33.837,18.5018,-1.0842,-1.1343,-2.2062,-1.1072,1.5
1.0,2,0.6,0.5,0.55,0.1,29.9288,54.0291,57.2077,-3.1786,-27.2789,41.4456,27.1908,-1.3011,-0.6591,-1.9516,-0.9787,1.5
1.0,3,0.8,0.6,0.7,0.2,70.2738,84.3584,48.6032,35.7552,21.6706,36.4741,19.1923,-0.8713,-0.3193,-1.1878,-0.5948,1.5
1.0,2,0.4,0.3,0.35,0.1,49.122,47.4585,32.4952,14.9633,16.6268,44.8329,26.5777,0.519,-0.5254,-0.0091,-0.0036,0.5
1.0,3,0.4,0.3,0.35,0.1,39.6213,40.8984,25.6791,15.2193,13.9422,35.0777,19.9939,0.6582,-0.3979,0.2577,0.1297,3.0
1.0,2,0.6,0.4,0.5,0.2,100.0,46.0782,32.2023,13.8759,67.7977,41.6948,19.2122,0.6568,-1.198,-0.549,-0.2719,2.0
1.0,3,0.4,0.4,0.4,0.0,42.2009,43.7865,37.671,6.1156,4.5299,45.8215,28.7183,-0.8751,-0.1607,-1.0345,-0.5177,1.0
1.0,2,0.6,0.4,0.5,0.2,67.04,51.1859,26.3395,24.8464,40.7005,32.9217,17.8078,0.3331,-1.3287,-1.0,-0.4985,1.5
1.0,3,0.4,0.5,0.45,-0.1,44.6529,48.7819,51.8842,-3.1024,-7.2313,41.3774,21.2151,-0.4935,-0.5448,-1.0356,-0.5187,1.0
1.0,2,0.4,0.4,0.4,0.0,68.9898,39.0863,49.1919,-10.1056,19.7979,35.9326,20.3577,0.4081,-1.3255,-0.9228,-0.4596,0.0
1.0,2,0.6,0.6,0.6,0.0,75.7352,63.9416,60.1683,3.7733,15.5669,46.3378,29.5775,-0.2826,-0.7209,-1.0015,-0.5014,1.5
1.0,2,0.4,0.4,0.4,0.0,41.6574,47.6889,42.9225,4.7664,-1.2651,54.9233,37.0015,-0.3938,-0.4584,-0.8503,-0.4258,2.0
1.0,2,0.2,0.4,0.3,-0.2,-0.0,23.4146,39.4842,-16.0696,-39.4842,64.7579,38.6785,-0.3509,-1.5917,-1.937,-0.9704,0.0
1.0,2,1.0,0.6,0.8,0.4,100.0,100.0,48.9438,51.0562,51.0562,33.3343,14.3284,-2.2699,-1.7272,-3.9579,-1.992,0.5
1.0,2,0.4,0.5,0.45,-0.1,48.0443,47.8282,58.2485,-10.4203,-10.2042,41.733,27.7303,0.8245,-0.5991,0.2205,0.1119,1.5
1.0,2,0.4,0.3,0.35,0.1,14.3803,22.982,17.743,5.239,-3.3627,47.7611,33.442,-0.6112,-0.5112,-1.1193,-0.5607,0.0
1.0,2,0.4,0.4,0.4,0.0,71.7391,53.119,45.152,7.967,26.5871,54.8524,40.6154,-1.1494,-0.9028,-2.0418,-1.0244,0.0
1.0,2,0.4,0.4,0.4,0.0,38.5427,50.6974,46.509,4.1883,-7.9664,48.837,21.9981,-1.4221,-0.6681,-2.0806,-1.0435,0.5
1.0,2,0.2,0.2,0.2,0.0,24.9166,16.557,18.0665,-1.5095,6.8501,47.5198,31.5767,-1.5519,-0.7887,-2.3284,-1.1683,0.0
1.0,2,0.4,0.2,0.3,0.2,21.7088,32.0442,14.5163,17.5279,7.1925,45.3009,26.518,-1.8448,-0.9419,-2.7693,-1.3905,0.0
1.0,2,0.2,0.3,0.25,-0.1,32.7985,22.5169,29.6013,-7.0844,3.1971,56.8554,39.0326,-1.7701,-0.72,-2.4774,-1.2429,0.5
1.0,1,0.4,0.3,0.35,0.1,36.8827,43.1093,24.5307,18.5786,12.3521,45.4696,30.2633,-1.8599,-2.2417,-4.0598,-2.0438,0.5
1.0,1,0.4,0.3,0.35,0.1,25.258,40.0098,22.8918,17.118,2.3661,38.3851,21.3541,-2.9733,-0.8736,-3.821,-1.9191,0.0
1.0,1,0.2,0.3,0.25,-0.1,24.4729,14.1938,29.1282,-14.9343,-4.6553,48.3518,28.0432,-3.0812,-0.8953,-3.9488,-1.9836,0.0
1.0,1,0.4,0.5,0.45,-0.1,51.073,20.765,37.1357,-16.3707,13.9373,57.0332,23.1882,-3.3205,-3.8286,-7.0219,-3.5533,0.0
1.0,2,0.8,0.6,0.7,0.2,40.322,58.0903,40.8219,17.2685,-0.4999,38.0518,26.7224,-4.1927,-4.0618,-8.0843,-4.0989,0.0
1.0,3,0.6,0.5,0.55,0.1,69.7427,43.9031,30.2362,13.6669,39.5065,40.9336,18.8317,-5.4427,-2.5847,-7.8867,-3.9903,0.5
1.0,2,0.4,0.3,0.35,0.1,29.4985,35.4941,29.5259,5.9682,-0.0274,54.9238,31.9785,-2.4325,-1.9051,-4.2912,-2.1611,0.0
1.0,3,0.4,0.5,0.45,-0.1,76.0065,54.2786,54.3923,-0.1138,21.6142,71.1847,50.8351,0.0251,-2.3882,-2.3637,-1.1816,0.5
1.0,3,0.6,0.5,0.55,0.1,58.2421,51.6616,51.0851,0.5765,7.1569,63.1564,35.6466,0.4642,-1.6432,-1.1866,-0.5908,0.5
1.0,3,0.4,0.3,0.35,0.1,32.7728,36.0923,31.549,4.5432,1.2238,55.6214,31.4651,0.0592,-0.7619,-0.7032,-0.3514,0.0
1.0,3,0.4,0.4,0.4,0.0,42.8514,42.6299,42.8443,-0.2144,0.0072,39.4389,21.7562,3.9779,-2.0917,1.8031,0.9293,2.0
1.0,2,0.2,0.2,0.2,0.0,39.2217,24.1213,19.3658,4.7555,19.8559,40.4587,24.8821,-0.8911,-3.4456,-4.306,-2.1633,0.0
1.0,1,0.6,0.3,0.45,0.3,64.8441,59.0006,28.0486,30.952,36.7955,47.5394,26.6146,-2.7641,-2.3226,-5.0225,-2.5327,0.5
1.0,3,0.2,0.3,0.25,-0.1,27.1362,17.0655,25.7401,-8.6747,1.396,43.5944,27.4158,-3.7259,-2.0064,-5.6576,-2.8537,0.0
1.0,3,0.6,0.5,0.55,0.1,100.0,54.9175,48.0917,6.8258,51.9083,42.5106,23.3458,-0.9797,-2.0585,-3.018,-1.5157,0.5
1.0,2,0.2,0.3,0.25,-0.1,0.0,13.2395,26.6614,-13.4219,-26.6614,46.8182,28.3985,1.0599,-0.5794,0.4744,0.2392,1.0
1.0,3,0.4,0.3,0.35,0.1,63.9379,41.8692,28.166,13.7032,35.7719,52.1364,34.1411,-1.1518,-1.1698,-2.3081,-1.1586,0.5
1.0,2,0.4,0.3,0.35,0.1,22.3993,29.5452,24.9217,4.6235,-2.5224,49.3517,36.1032,-1.462,-1.041,-2.4878,-1.249,0.0
1.0,3,0.4,0.4,0.4,0.0,17.8977,28.177,30.7215,-2.5445,-12.8238,55.0778,34.7007,-2.0712,-0.4315,-2.4937,-1.2499,0.0
1.0,2,0.4,0.4,0.4,0.0,22.3138,29.485,28.976,0.509,-6.6622,48.7204,36.9139,-1.11,-1.4711,-2.5648,-1.2878,0.0
1.0,2,0.4,0.3,0.35,0.1,59.859,32.7123,24.2083,8.5039,35.6506,49.0041,26.7802,-2.5507,-2.9479,-5.4233,-2.7367,0.5
1.0,3,0.4,0.3,0.35,0.1,34.3803,41.7967,23.6792,18.1175,10.7011,37.5149,17.2509,-2.9095,-1.7706,-4.6285,-2.3314,0.0
1.0,1,0.4,0.4,0.4,0.0,73.6042,34.487,40.3885,-5.9014,33.2158,44.1937,20.7068,1.711,-0.6537,1.0461,0.5268,4.5
1.0,3,0.6,0.5,0.55,0.1,73.0797,58.4723,49.6626,8.8097,23.4171,57.8475,35.9224,-0.5383,-0.6965,-1.231,-0.6168,4.5
1.0,2,0.6,0.4,0.5,0.2,76.6247,59.2009,33.5443,25.6566,43.0804,39.8024,23.3465,-2.1095,-1.3985,-3.4785,-1.7491,3.0
1.0,1,0.6,0.5,0.55,0.1,30.8666,65.3087,47.1771,18.1315,-16.3106,49.4555,24.8169,-2.5255,0.5536,-1.9859,-0.9883,1.5
1.0,1,0.6,0.6,0.6,0.0,60.4191,45.512,54.2094,-8.6973,6.2098,56.0667,30.8636,-1.4102,-1.7591,-3.1444,-1.5805,0.0
1.0,2,0.6,0.6,0.6,0.0,28.2431,53.8612,49.141,4.7202,-20.898,49.5735,31.8751,-2.0172,-1.6849,-3.6681,-1.8454,0.0
1.0,3,0.4,0.6,0.5,-0.2,64.4005,41.7251,56.0886,-14.3636,8.3118,56.4925,36.6015,-1.858,-2.4028,-4.2161,-2.1229,0.0
1.0,3,0.4,0.4,0.4,0.0,64.3975,36.666,40.9715,-4.3055,23.426,50.0365,28.4893,1.4631,-1.1952,0.2505,0.1311,3.5
1.0,3,0.6,0.7,0.65,-0.1,67.2488,53.2615,63.7375,-10.476,3.5113,61.9584,28.6705,1.3293,-1.8714,-0.567,-0.2752,2.5
